"url","id","title","price","currency","description","images","bedrooms","bathrooms","property_type","building_size","land_size","rooms","address","country_code","state","city","realtor_details","price_history","listing_status"
"https://www.realtor.com/realestateandhomes-detail/356-Avenue-W_Brooklyn_NY_11223_M32816-13107?lang=en","3281613107","356 Avenue W, Brooklyn, NY 11223",,"USD",,,,,"multi_family","2112 sqft","2017 sqft",[],"356 Avenue W, Brooklyn, NY 11223","USA","New York","Brooklyn","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/7905-S-Jasmine-Cir_Centennial_CO_80112_M14135-71566?lang=en","1413571566","7905 S Jasmine Cir, Centennial, CO 80112",985000,"USD","If you want to own a home with a large inground swimming pool, you found it! Nestled within the charming Foxridge subdivision lies an exquisite gem awaiting its perfect match. This spacious five-bedroom, four-bath features an open floorplan with a large kitchen and large primary bedroom. The upper level laundry room located among the four bedrooms upstairs provides a nice convenience. In addition to the bedroom 3/4 bath, and family room in the basement, there is also a bonus room and large mechanical room with ample storage. There are heated tile floors in both the primary bathroom and the basement 3/4 bathroom. The backyard is ready for you to entertain your family and friends! Since the pool runs perpendicular to the home, there is still a large backyard to utilize as well as a dedicated garden area. For over a decade the block is blocked off and there is a pig roast in late Aug, there is usually around 100 neighbors and friends! Littleton Public School District is one of the top school districts in the state of CO. There are numerous retail shops and restaurants within walking distance, including the new South Suburban Sports Complex. Come view your future home!!!","[""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3695990237s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2111290055s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3385479259s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2733025600s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m4160266742s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3384787387s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m1956133495s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m714065022s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2846424555s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3802155397s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m4146042176s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3412519399s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m809450732s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2975856350s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m401703779s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2456810737s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m189778204s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m1670941825s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m4261337368s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m525606895s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3230520818s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m1303682236s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m1372025012s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3826480008s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m913684439s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m782865291s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m730130094s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m27357156s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m1046468208s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m4279279618s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2467992830s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2610173665s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m549116561s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m10875683s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m2884885944s-w960_h720.jpg"",""https://ap.rdcpix.com/01367e9cba128a8167e150d8f0c4399dl-m3794431089s-w960_h720.jpg""]",5,3.5,"single_family","3633 sqft","13504 sqft","[""Bedrooms: 5"",""Bedrooms On Basement Level: 1"",""Primary Bedroom Level: Upper"",""Bedroom 1 Level: Upper"",""Bedroom 2 Level: Upper"",""Bedroom 3 Level: Upper"",""Bedroom 4 Level: Basement"",""Total Bathrooms: 4"",""Full Bathrooms: 2"",""1/2 Bathrooms: 1"",""3/4 Bathrooms: 1"",""Bathrooms On Main Level: 1"",""Bathrooms On Basement Level: 1"",""Bathroom (1/2) Level: Main"",""Primary Bathroom (Full) Level: Upper"",""Bathroom (Full) Level: Upper"",""Laundry Level: Upper"",""Bathroom (3/4) Level: Basement"",""Family Room 2 Level: Basement"",""Extra Room-1 Level: Basement"",""Family Room Level: Main"",""Living Room Level: Main"",""Mud Room Level: Main"",""Office/Study Room Level: Main"",""Basement Description: Finished, Full""]","7905 S Jasmine Cir, Centennial, CO 80112","USA","Colorado","Centennial","{""agency"":""Sta***Rea***sta***"",""agency_url"":""htt***//w***pro*********ce.******"",""name"":""Chad P****e"",""phone_number"":""303***652***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/10625-SW-130th-Ave_Miami_FL_33186_M61910-79876?lang=en","6191079876","10625 SW 130th Ave, Miami, FL 33186",,"USD",,"[""https://ap.rdcpix.com/738268692/e49719d7dffb05c580ee92bf52d5d93al-m0s-w960_h720.jpg"",""https://ap.rdcpix.com/348378013/e49719d7dffb05c580ee92bf52d5d93al-m1s-w960_h720.jpg"",""https://ap.rdcpix.com/1206726285/e49719d7dffb05c580ee92bf52d5d93al-m2s-w960_h720.jpg"",""https://ap.rdcpix.com/790612624/e49719d7dffb05c580ee92bf52d5d93al-m3s-w960_h720.jpg"",""https://ap.rdcpix.com/1654375688/e49719d7dffb05c580ee92bf52d5d93al-m4s-w960_h720.jpg"",""https://ap.rdcpix.com/1967914074/e49719d7dffb05c580ee92bf52d5d93al-m5s-w960_h720.jpg"",""https://ap.rdcpix.com/1078604223/e49719d7dffb05c580ee92bf52d5d93al-m6s-w960_h720.jpg"",""https://ap.rdcpix.com/175172807/e49719d7dffb05c580ee92bf52d5d93al-m7s-w960_h720.jpg"",""https://ap.rdcpix.com/1341299688/e49719d7dffb05c580ee92bf52d5d93al-m8s-w960_h720.jpg"",""https://ap.rdcpix.com/1211115066/e49719d7dffb05c580ee92bf52d5d93al-m9s-w960_h720.jpg"",""https://ap.rdcpix.com/2081167690/e49719d7dffb05c580ee92bf52d5d93al-m10s-w960_h720.jpg"",""https://ap.rdcpix.com/1005939178/e49719d7dffb05c580ee92bf52d5d93al-m11s-w960_h720.jpg"",""https://ap.rdcpix.com/361675112/e49719d7dffb05c580ee92bf52d5d93al-m12s-w960_h720.jpg"",""https://ap.rdcpix.com/1345163715/e49719d7dffb05c580ee92bf52d5d93al-m13s-w960_h720.jpg"",""https://ap.rdcpix.com/920109237/e49719d7dffb05c580ee92bf52d5d93al-m14s-w960_h720.jpg"",""https://ap.rdcpix.com/952040576/e49719d7dffb05c580ee92bf52d5d93al-m15s-w960_h720.jpg"",""https://ap.rdcpix.com/703391944/e49719d7dffb05c580ee92bf52d5d93al-m16s-w960_h720.jpg"",""https://ap.rdcpix.com/496986555/e49719d7dffb05c580ee92bf52d5d93al-m17s-w960_h720.jpg"",""https://ap.rdcpix.com/608720770/e49719d7dffb05c580ee92bf52d5d93al-m18s-w960_h720.jpg"",""https://ap.rdcpix.com/2009037621/e49719d7dffb05c580ee92bf52d5d93al-m19s-w960_h720.jpg"",""https://ap.rdcpix.com/2109628127/e49719d7dffb05c580ee92bf52d5d93al-m20s-w960_h720.jpg"",""https://ap.rdcpix.com/1998379135/e49719d7dffb05c580ee92bf52d5d93al-m21s-w960_h720.jpg"",""https://ap.rdcpix.com/244140112/e49719d7dffb05c580ee92bf52d5d93al-m22s-w960_h720.jpg"",""https://ap.rdcpix.com/1050298909/e49719d7dffb05c580ee92bf52d5d93al-m23s-w960_h720.jpg"",""https://ap.rdcpix.com/1098710800/e49719d7dffb05c580ee92bf52d5d93al-m24s-w960_h720.jpg"",""https://ap.rdcpix.com/1450688550/e49719d7dffb05c580ee92bf52d5d93al-m25s-w960_h720.jpg"",""https://ap.rdcpix.com/1888505254/e49719d7dffb05c580ee92bf52d5d93al-m26s-w960_h720.jpg"",""https://ap.rdcpix.com/962962377/e49719d7dffb05c580ee92bf52d5d93al-m27s-w960_h720.jpg"",""https://ap.rdcpix.com/758034672/e49719d7dffb05c580ee92bf52d5d93al-m28s-w960_h720.jpg"",""https://ap.rdcpix.com/2139280387/e49719d7dffb05c580ee92bf52d5d93al-m29s-w960_h720.jpg"",""https://ap.rdcpix.com/1701491035/e49719d7dffb05c580ee92bf52d5d93al-m30s-w960_h720.jpg"",""https://ap.rdcpix.com/1895603404/e49719d7dffb05c580ee92bf52d5d93al-m31s-w960_h720.jpg"",""https://ap.rdcpix.com/405329585/e49719d7dffb05c580ee92bf52d5d93al-m32s-w960_h720.jpg"",""https://ap.rdcpix.com/1701886040/e49719d7dffb05c580ee92bf52d5d93al-m33s-w960_h720.jpg"",""https://ap.rdcpix.com/1603006967/e49719d7dffb05c580ee92bf52d5d93al-m34s-w960_h720.jpg"",""https://ap.rdcpix.com/215595047/e49719d7dffb05c580ee92bf52d5d93al-m35s-w960_h720.jpg"",""https://ap.rdcpix.com/49509402/e49719d7dffb05c580ee92bf52d5d93al-m36s-w960_h720.jpg"",""https://ap.rdcpix.com/1361945614/e49719d7dffb05c580ee92bf52d5d93al-m37s-w960_h720.jpg"",""https://ap.rdcpix.com/1075403079/e49719d7dffb05c580ee92bf52d5d93al-m38s-w960_h720.jpg"",""https://ap.rdcpix.com/924920760/e49719d7dffb05c580ee92bf52d5d93al-m39s-w960_h720.jpg"",""https://ap.rdcpix.com/1511756911/e49719d7dffb05c580ee92bf52d5d93al-m40s-w960_h720.jpg"",""https://ap.rdcpix.com/199878402/e49719d7dffb05c580ee92bf52d5d93al-m41s-w960_h720.jpg"",""https://ap.rdcpix.com/1084532329/e49719d7dffb05c580ee92bf52d5d93al-m42s-w960_h720.jpg"",""https://ap.rdcpix.com/738268692/e49719d7dffb05c580ee92bf52d5d93al-m43s-w960_h720.jpg"",""https://ap.rdcpix.com/500910888/e49719d7dffb05c580ee92bf52d5d93al-m44s-w960_h720.jpg"",""https://ap.rdcpix.com/373073811/e49719d7dffb05c580ee92bf52d5d93al-m45s-w960_h720.jpg"",""https://ap.rdcpix.com/874197528/e49719d7dffb05c580ee92bf52d5d93al-m46s-w960_h720.jpg"",""https://ap.rdcpix.com/1152997691/e49719d7dffb05c580ee92bf52d5d93al-m47s-w960_h720.jpg"",""https://ap.rdcpix.com/608373286/e49719d7dffb05c580ee92bf52d5d93al-m48s-w960_h720.jpg"",""https://ap.rdcpix.com/1692075331/e49719d7dffb05c580ee92bf52d5d93al-m49s-w960_h720.jpg"",""https://ap.rdcpix.com/741885536/e49719d7dffb05c580ee92bf52d5d93al-m50s-w960_h720.jpg""]",3,2,"single_family","1887 sqft","8348 sqft","[""Total bath(s): 2"",""Total full bath(s): 2"",""Total bedroom(s): 3""]","10625 SW 130th Ave, Miami, FL 33186","USA","Florida","Miami","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/14009-Crutchfield-Ct_Parrish_FL_34219_M97598-22423?lang=en","9759822423","14009 Crutchfield Ct, Parrish, FL 34219",381999,"USD","Brand new, energy-efficient home ready NOW! Prepare dinner while catching up on the days events from this home's open kitchen which overlooks a spacious great room and dining area. Retreat to your primary suite that is conveniently situated in the back of the home for plenty of privacy. Salt Meadows offers new single-family homes in Parrish, FL with a variety of floorplans, both single-story and two-story. Residents will enjoy resort-style amenities including a large community pool, clubhouse with fitness center, sports courts, playground and more. With close proximity to I-75, this community offers easy access to St. Pete, Bradenton, Sarasota and beautiful gulf coast beaches. Schedule a tour today. Each of our homes is built with innovative, energy-efficient features designed to help you enjoy more savings, better health, real comfort and peace of mind.","[""https://ap.rdcpix.com/4bdddd1a2b6e7d3faf47ff4246114aeel-m1982984411s-w960_h720.jpg""]",4,2.5,"single_family","2168 sqft","5330 sqft","[""Bedrooms: 4"",""Primary Bedroom Dimensions: 12 x 14"",""Primary Bedroom Level: First"",""Total Rooms: 3"",""Great Room Dimensions: 14 x 16"",""Great Room Level: First"",""Total Bathrooms: 3"",""Full Bathrooms: 2"",""1/2 Bathrooms: 1""]","14009 Crutchfield Ct, Parrish, FL 34219","USA","Florida","Parrish","{""agency"":""MER***GE ***ES *********LTY***"",""agency_url"":null,""name"":""Bryan S****r"",""phone_number"":""(87***275***74""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/2425-Camino-Capitan_Santa-Fe_NM_87505_M18998-95050","1899895050","2425 Camino Capitan, Santa Fe, NM 87505",210000,"USD","This has a great kitchen/den with fireplace combo very popular. Floors countertops, carpet roof yards everything is done. Big extra storage shed in back for all the extras you own. This is going to move fast due to it's price. See now Immediate possession. Insulated garage too!","[""https://p.rdcpix.com/v01/l11441a43-m0s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m1s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m2s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m3s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m4s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m5s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m6s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m7s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m8s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m9s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m10s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m11s-w960_h720.jpg"",""https://p.rdcpix.com/v01/l11441a43-m12s-w960_h720.jpg"",""https://p.rdcpix.com/v02/l11441a43-m13s-w960_h720.jpg""]",3,2,"single_family",,,"[""Bedrooms: 3"",""Full Bathrooms: 1"",""3/4 Bathrooms: 1""]","2425 Camino Capitan, Santa Fe, NM 87505","USA","New Mexico","Santa Fe","{""agency"":""Mar***Rea***"",""agency_url"":null,""name"":""Richard * M***s"",""phone_number"":""505***558***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/364-Greenville-Pike_Clarion_PA_16214_M41909-17939","4190917939","364 Greenville Pike, Clarion, PA 16214",,"USD",,,,,"single_family","816 sqft","87120 sqft",[],"364 Greenville Pike, Clarion, PA 16214","USA","Pennsylvania","Clarion","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/6209-Shaw-Ct_Aubrey_TX_76227_M90384-69166?lang=en","9038469166","6209 Shaw Ct, Aubrey, TX 76227",590000,"USD",,"[""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1494207470s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1360867305s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3502422440s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4072161363s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1224293217s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m2803825113s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m784758524s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3609154995s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3913771359s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m2344781830s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1164879795s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3227557447s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3648602263s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4005916216s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3812198513s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m248414963s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1977158935s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4150132556s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4137033370s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4237373260s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m2350717360s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m1587475570s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m743396942s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m2598021909s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m4188723044s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m316539947s-w960_h720.jpg"",""https://ap.rdcpix.com/5a49052eb183a84aa39d63bacf185fcfl-m3918629332s-w960_h720.jpg""]",4,3,"single_family","2938 sqft","6328 sqft","[""Bedrooms: 4"",""Total Rooms: 9"",""Total Bathrooms: 3"",""Full Bathrooms: 3""]","6209 Shaw Ct, Aubrey, TX 76227","USA","Texas","Aubrey","{""agency"":""Lm *** Re***y"",""agency_url"":null,""name"":""Maagi G*******y"",""phone_number"":""469***132***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/6250-Winding-Ln_Richland_MI_49083_M39038-09960?lang=en","3903809960","6250 Winding Ln, Richland, MI 49083",,"USD",,,,1,"single_family","720 sqft","30492 sqft","[""Total full bath(s): 1""]","6250 Winding Ln, Richland, MI 49083","USA","Michigan","Richland","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/4565-Meadowbrook-Ct_Eau-Claire_WI_54701_M76577-29490?lang=en","7657729490","4565 Meadowbrook Ct, Eau Claire, WI 54701",999000,"USD","Welcome to 4565 Meadowbrook Court, a stunning estate nestled on Eau Claire South side. This magnificent turn-key property offers a blend of convenience, luxury, comfort, and privacy, making it an ideal retreat for those seeking an unparalleled living experience. Shopping, dining, golf, Fairfax pool and great schools are all just a few min away. The main level boasts a spacious living area, formal dining room, office, laundry room, pantry, and a gourmet kitchen with all appliances. The master suite features a spa-like bathroom and walk-in closet. The upper level offers four bedrooms, each with access to a bathroom. 9-foot ceilings! The lower level is an entertainer's dream, with fitness center, recreation rooms with access to the outdoor patio area. Additional features include a security system, oversized 3-car attached garage with in floor heat. Don't miss this rare opportunity to own a piece of paradise. Schedule your private showing for your pre-qualified buyers today!","[""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m595776048s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1250285229s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m216689794s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1672099304s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2251462004s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3619843495s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3647404212s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3395803708s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2186390715s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1232071885s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m431136405s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3324196612s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1072240109s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3997485913s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2337820116s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1249025150s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m4080818142s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m823534532s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3441296010s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1230584020s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1554521299s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1785807882s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m1439932297s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3939767039s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2473204723s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3769460443s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2537644854s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m372079423s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m4153031499s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m654707488s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3655779271s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m213467738s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2750976369s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2255026944s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3722102739s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m961328244s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m972368149s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2043100359s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m3969831999s-w960_h720.jpg"",""https://ap.rdcpix.com/d499f941901d55330febcaaf8836eb96l-m2779388175s-w960_h720.jpg""]",5,5.5,"single_family","5500 sqft","112341 sqft","[""Bedrooms: 5"",""Total Rooms: 24"",""Basement Description: EgressWindows,Finished,WalkOutAccess"",""Total Bathrooms: 6"",""Full Bathrooms: 5"",""1/2 Bathrooms: 1""]","4565 Meadowbrook Ct, Eau Claire, WI 54701","USA","Wisconsin","Eau Claire","{""agency"":""Pro***ty ***ds"",""agency_url"":null,""name"":""Derek T*****r"",""phone_number"":""715***889***""}",,"Off Market"
"https://www.realtor.com/realestateandhomes-detail/538-Justabout-Rd_Venetia_PA_15367_M37552-95917","3755295917","538 Justabout Rd, Venetia, PA 15367",,"USD",,,3,1.5,"single_family","1712 sqft","100188 sqft","[""Total bath(s): 2"",""Total full bath(s): 1"",""Total half bath(s): 1"",""Total bedroom(s): 3"",""Total rooms: 7""]","538 Justabout Rd, Venetia, PA 15367","USA","Pennsylvania","Venetia","{""agency"":null,""agency_url"":null,""name"":null,""phone_number"":null}",,"Off Market"
